date,value,label,category,unit,key,as_of_date
2023-10-04,18.579999923706055,VIX,vol,index,vix,2024-05-20
2023-10-05,18.489999771118164,VIX,vol,index,vix,2024-05-20
2023-10-06,17.450000762939453,VIX,vol,index,vix,2024-05-20
2023-10-09,17.700000762939453,VIX,vol,index,vix,2024-05-20
2023-10-10,17.030000686645508,VIX,vol,index,vix,2024-05-20
2023-10-11,16.09000015258789,VIX,vol,index,vix,2024-05-20
2023-10-12,16.690000534057617,VIX,vol,index,vix,2024-05-20
2023-10-13,19.31999969482422,VIX,vol,index,vix,2024-05-20
2023-10-16,17.209999084472656,VIX,vol,index,vix,2024-05-20
2023-10-17,17.8799991607666,VIX,vol,index,vix,2024-05-20
2023-10-18,19.219999313354492,VIX,vol,index,vix,2024-05-20
2023-10-19,21.399999618530273,VIX,vol,index,vix,2024-05-20
2023-10-20,21.709999084472656,VIX,vol,index,vix,2024-05-20
2023-10-23,20.3700008392334,VIX,vol,index,vix,2024-05-20
2023-10-24,18.969999313354492,VIX,vol,index,vix,2024-05-20
2023-10-25,20.190000534057617,VIX,vol,index,vix,2024-05-20
2023-10-26,20.68000030517578,VIX,vol,index,vix,2024-05-20
2023-10-27,21.270000457763672,VIX,vol,index,vix,2024-05-20
2023-10-30,19.75,VIX,vol,index,vix,2024-05-20
2023-10-31,18.139999389648438,VIX,vol,index,vix,2024-05-20
2023-11-01,16.8700008392334,VIX,vol,index,vix,2024-05-20
2023-11-02,15.65999984741211,VIX,vol,index,vix,2024-05-20
2023-11-03,14.90999984741211,VIX,vol,index,vix,2024-05-20
2023-11-06,14.890000343322754,VIX,vol,index,vix,2024-05-20
2023-11-07,14.8100004196167,VIX,vol,index,vix,2024-05-20
2023-11-08,14.449999809265137,VIX,vol,index,vix,2024-05-20
2023-11-09,15.289999961853027,VIX,vol,index,vix,2024-05-20
2023-11-10,14.170000076293945,VIX,vol,index,vix,2024-05-20
2023-11-13,14.760000228881836,VIX,vol,index,vix,2024-05-20
2023-11-14,14.15999984741211,VIX,vol,index,vix,2024-05-20
2023-11-15,14.180000305175781,VIX,vol,index,vix,2024-05-20
2023-11-16,14.319999694824219,VIX,vol,index,vix,2024-05-20
2023-11-17,13.800000190734863,VIX,vol,index,vix,2024-05-20
2023-11-20,13.40999984741211,VIX,vol,index,vix,2024-05-20
2023-11-21,13.350000381469727,VIX,vol,index,vix,2024-05-20
2023-11-22,12.850000381469727,VIX,vol,index,vix,2024-05-20
2023-11-24,12.460000038146973,VIX,vol,index,vix,2024-05-20
2023-11-27,12.6899995803833,VIX,vol,index,vix,2024-05-20
2023-11-28,12.6899995803833,VIX,vol,index,vix,2024-05-20
2023-11-29,12.979999542236328,VIX,vol,index,vix,2024-05-20
2023-11-30,12.920000076293945,VIX,vol,index,vix,2024-05-20
2023-12-01,12.630000114440918,VIX,vol,index,vix,2024-05-20
2023-12-04,13.079999923706055,VIX,vol,index,vix,2024-05-20
2023-12-05,12.850000381469727,VIX,vol,index,vix,2024-05-20
2023-12-06,12.970000267028809,VIX,vol,index,vix,2024-05-20
2023-12-07,13.0600004196167,VIX,vol,index,vix,2024-05-20
2023-12-08,12.350000381469727,VIX,vol,index,vix,2024-05-20
2023-12-11,12.630000114440918,VIX,vol,index,vix,2024-05-20
2023-12-12,12.069999694824219,VIX,vol,index,vix,2024-05-20
2023-12-13,12.1899995803833,VIX,vol,index,vix,2024-05-20
2023-12-14,12.479999542236328,VIX,vol,index,vix,2024-05-20
2023-12-15,12.279999732971191,VIX,vol,index,vix,2024-05-20
2023-12-18,12.5600004196167,VIX,vol,index,vix,2024-05-20
2023-12-19,12.529999732971191,VIX,vol,index,vix,2024-05-20
2023-12-20,13.670000076293945,VIX,vol,index,vix,2024-05-20
2023-12-21,13.649999618530273,VIX,vol,index,vix,2024-05-20
2023-12-22,13.029999732971191,VIX,vol,index,vix,2024-05-20
2023-12-26,12.989999771118164,VIX,vol,index,vix,2024-05-20
2023-12-27,12.430000305175781,VIX,vol,index,vix,2024-05-20
2023-12-28,12.470000267028809,VIX,vol,index,vix,2024-05-20
2023-12-29,12.449999809265137,VIX,vol,index,vix,2024-05-20
2024-01-02,13.199999809265137,VIX,vol,index,vix,2024-05-20
2024-01-03,14.039999961853027,VIX,vol,index,vix,2024-05-20
2024-01-04,14.130000114440918,VIX,vol,index,vix,2024-05-20
2024-01-05,13.350000381469727,VIX,vol,index,vix,2024-05-20
2024-01-08,13.079999923706055,VIX,vol,index,vix,2024-05-20
2024-01-09,12.760000228881836,VIX,vol,index,vix,2024-05-20
2024-01-10,12.6899995803833,VIX,vol,index,vix,2024-05-20
2024-01-11,12.4399995803833,VIX,vol,index,vix,2024-05-20
2024-01-12,12.699999809265137,VIX,vol,index,vix,2024-05-20
2024-01-16,13.84000015258789,VIX,vol,index,vix,2024-05-20
2024-01-17,14.789999961853027,VIX,vol,index,vix,2024-05-20
2024-01-18,14.130000114440918,VIX,vol,index,vix,2024-05-20
2024-01-19,13.300000190734863,VIX,vol,index,vix,2024-05-20
2024-01-22,13.1899995803833,VIX,vol,index,vix,2024-05-20
2024-01-23,12.550000190734863,VIX,vol,index,vix,2024-05-20
2024-01-24,13.140000343322754,VIX,vol,index,vix,2024-05-20
2024-01-25,13.449999809265137,VIX,vol,index,vix,2024-05-20
2024-01-26,13.260000228881836,VIX,vol,index,vix,2024-05-20
2024-01-29,13.600000381469727,VIX,vol,index,vix,2024-05-20
2024-01-30,13.3100004196167,VIX,vol,index,vix,2024-05-20
2024-01-31,14.350000381469727,VIX,vol,index,vix,2024-05-20
2024-02-01,13.880000114440918,VIX,vol,index,vix,2024-05-20
2024-02-02,13.850000381469727,VIX,vol,index,vix,2024-05-20
2024-02-05,13.670000076293945,VIX,vol,index,vix,2024-05-20
2024-02-06,13.0600004196167,VIX,vol,index,vix,2024-05-20
2024-02-07,12.829999923706055,VIX,vol,index,vix,2024-05-20
2024-02-08,12.789999961853027,VIX,vol,index,vix,2024-05-20
2024-02-09,12.930000305175781,VIX,vol,index,vix,2024-05-20
2024-02-12,13.930000305175781,VIX,vol,index,vix,2024-05-20
2024-02-13,15.850000381469727,VIX,vol,index,vix,2024-05-20
2024-02-14,14.380000114440918,VIX,vol,index,vix,2024-05-20
2024-02-15,14.010000228881836,VIX,vol,index,vix,2024-05-20
2024-02-16,14.239999771118164,VIX,vol,index,vix,2024-05-20
2024-02-20,15.420000076293945,VIX,vol,index,vix,2024-05-20
2024-02-21,15.34000015258789,VIX,vol,index,vix,2024-05-20
2024-02-22,14.539999961853027,VIX,vol,index,vix,2024-05-20
2024-02-23,13.75,VIX,vol,index,vix,2024-05-20
2024-02-26,13.739999771118164,VIX,vol,index,vix,2024-05-20
2024-02-27,13.430000305175781,VIX,vol,index,vix,2024-05-20
2024-02-28,13.84000015258789,VIX,vol,index,vix,2024-05-20
2024-02-29,13.399999618530273,VIX,vol,index,vix,2024-05-20
2024-03-01,13.109999656677246,VIX,vol,index,vix,2024-05-20
2024-03-04,13.489999771118164,VIX,vol,index,vix,2024-05-20
2024-03-05,14.460000038146973,VIX,vol,index,vix,2024-05-20
2024-03-06,14.5,VIX,vol,index,vix,2024-05-20
2024-03-07,14.4399995803833,VIX,vol,index,vix,2024-05-20
2024-03-08,14.739999771118164,VIX,vol,index,vix,2024-05-20
2024-03-11,15.220000267028809,VIX,vol,index,vix,2024-05-20
2024-03-12,13.84000015258789,VIX,vol,index,vix,2024-05-20
2024-03-13,13.75,VIX,vol,index,vix,2024-05-20
2024-03-14,14.399999618530273,VIX,vol,index,vix,2024-05-20
2024-03-15,14.40999984741211,VIX,vol,index,vix,2024-05-20
2024-03-18,14.329999923706055,VIX,vol,index,vix,2024-05-20
2024-03-19,13.819999694824219,VIX,vol,index,vix,2024-05-20
2024-03-20,13.039999961853027,VIX,vol,index,vix,2024-05-20
2024-03-21,12.920000076293945,VIX,vol,index,vix,2024-05-20
2024-03-22,13.0600004196167,VIX,vol,index,vix,2024-05-20
2024-03-25,13.1899995803833,VIX,vol,index,vix,2024-05-20
2024-03-26,13.239999771118164,VIX,vol,index,vix,2024-05-20
2024-03-27,12.779999732971191,VIX,vol,index,vix,2024-05-20
2024-03-28,13.010000228881836,VIX,vol,index,vix,2024-05-20
2024-04-01,13.649999618530273,VIX,vol,index,vix,2024-05-20
2024-04-02,14.609999656677246,VIX,vol,index,vix,2024-05-20
2024-04-03,14.329999923706055,VIX,vol,index,vix,2024-05-20
2024-04-04,16.350000381469727,VIX,vol,index,vix,2024-05-20
2024-04-05,16.030000686645508,VIX,vol,index,vix,2024-05-20
2024-04-08,15.1899995803833,VIX,vol,index,vix,2024-05-20
2024-04-09,14.979999542236328,VIX,vol,index,vix,2024-05-20
2024-04-10,15.800000190734863,VIX,vol,index,vix,2024-05-20
2024-04-11,14.90999984741211,VIX,vol,index,vix,2024-05-20
2024-04-12,17.309999465942383,VIX,vol,index,vix,2024-05-20
2024-04-15,19.229999542236328,VIX,vol,index,vix,2024-05-20
2024-04-16,18.399999618530273,VIX,vol,index,vix,2024-05-20
2024-04-17,18.209999084472656,VIX,vol,index,vix,2024-05-20
2024-04-18,18.0,VIX,vol,index,vix,2024-05-20
2024-04-19,18.709999084472656,VIX,vol,index,vix,2024-05-20
2024-04-22,16.940000534057617,VIX,vol,index,vix,2024-05-20
2024-04-23,15.6899995803833,VIX,vol,index,vix,2024-05-20
2024-04-24,15.970000267028809,VIX,vol,index,vix,2024-05-20
2024-04-25,15.369999885559082,VIX,vol,index,vix,2024-05-20
2024-04-26,15.029999732971191,VIX,vol,index,vix,2024-05-20
2024-04-29,14.670000076293945,VIX,vol,index,vix,2024-05-20
2024-04-30,15.649999618530273,VIX,vol,index,vix,2024-05-20
2024-05-01,15.390000343322754,VIX,vol,index,vix,2024-05-20
2024-05-02,14.680000305175781,VIX,vol,index,vix,2024-05-20
2024-05-03,13.489999771118164,VIX,vol,index,vix,2024-05-20
2024-05-06,13.489999771118164,VIX,vol,index,vix,2024-05-20
2024-05-07,13.229999542236328,VIX,vol,index,vix,2024-05-20
2024-05-08,13.0,VIX,vol,index,vix,2024-05-20
2024-05-09,12.6899995803833,VIX,vol,index,vix,2024-05-20
2024-05-10,12.550000190734863,VIX,vol,index,vix,2024-05-20
2024-05-13,13.600000381469727,VIX,vol,index,vix,2024-05-20
2024-05-14,13.420000076293945,VIX,vol,index,vix,2024-05-20
2024-05-15,12.449999809265137,VIX,vol,index,vix,2024-05-20
2024-05-16,12.420000076293945,VIX,vol,index,vix,2024-05-20
2024-05-17,11.989999771118164,VIX,vol,index,vix,2024-05-20
2024-05-20,12.149999618530273,VIX,vol,index,vix,2024-05-20
