date,value,label,category,unit,key,as_of_date
2023-09-15,15202.400390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-18,15225.3701171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-19,15191.23046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-20,14969.919921875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-21,14694.240234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-22,14701.099609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-25,14768.900390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-26,14545.830078125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-27,14580.16015625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-28,14702.76953125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-09-29,14715.240234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-02,14837.5703125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-03,14565.6201171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-04,14776.25,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-05,14723.2197265625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-06,14973.240234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-09,15047.150390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-10,15131.51953125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-11,15241.1201171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-12,15184.099609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-13,14995.1201171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-16,15172.73046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-17,15122.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-18,14909.259765625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-19,14783.1298828125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-20,14560.8798828125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-23,14604.849609375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-24,14745.8603515625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-25,14381.6396484375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-26,14109.5703125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-27,14180.419921875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-30,14335.509765625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-10-31,14409.7802734375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-01,14664.91015625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-02,14919.5498046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-03,15099.490234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-06,15154.9296875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-07,15296.01953125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-08,15313.240234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-09,15187.900390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-10,15529.1201171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-13,15482.7900390625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-14,15812.4697265625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-15,15817.1796875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-16,15833.169921875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-17,15837.990234375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-20,16027.0595703125,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-21,15933.6201171875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-22,16001.3896484375,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-24,15982.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-27,15961.98046875,Nasdaq 100,equity,index,ndx,2024-05-20
2023-11-28,16010.4296875,Nasdaq 100,equity,index,ndx,2024-05-20
