date,value,label,category,unit,key,as_of_date
2023-09-18,4.318999767303467,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-19,4.364999771118164,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-20,4.348999977111816,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-21,4.480000019073486,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-22,4.438000202178955,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-25,4.541999816894531,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-26,4.558000087738037,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-27,4.625999927520752,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-28,4.5970001220703125,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-09-29,4.572999954223633,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-02,4.683000087738037,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-03,4.802000045776367,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-04,4.735000133514404,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-05,4.7170000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-06,4.783999919891357,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-09,4.796999931335449,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-10,4.65500020980835,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-11,4.59499979019165,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-12,4.711999893188477,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-13,4.629000186920166,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-16,4.711999893188477,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-17,4.8470001220703125,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-18,4.9039998054504395,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-19,4.98799991607666,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-20,4.923999786376953,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-23,4.8379998207092285,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-24,4.840000152587891,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-25,4.953000068664551,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-26,4.84499979019165,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-27,4.84499979019165,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-30,4.875,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-10-31,4.875,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-01,4.789000034332275,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-02,4.669000148773193,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-03,4.558000087738037,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-06,4.6620001792907715,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-07,4.571000099182129,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-08,4.5229997634887695,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-09,4.630000114440918,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-10,4.627999782562256,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-13,4.631999969482422,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-14,4.440999984741211,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-15,4.534999847412109,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-16,4.445000171661377,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-17,4.440999984741211,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-20,4.421999931335449,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-21,4.418000221252441,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-22,4.415999889373779,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-24,4.4720001220703125,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-27,4.388999938964844,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-28,4.335999965667725,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-29,4.270999908447266,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-11-30,4.3520002365112305,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-01,4.22599983215332,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-04,4.288000106811523,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-05,4.171000003814697,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-06,4.120999813079834,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-07,4.129000186920166,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-08,4.244999885559082,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-11,4.238999843597412,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-12,4.205999851226807,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-13,4.0329999923706055,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-14,3.930000066757202,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-15,3.927999973297119,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-18,3.9539999961853027,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-19,3.921999931335449,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-20,3.877000093460083,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-21,3.8940000534057617,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-22,3.9010000228881836,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-26,3.885999917984009,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-27,3.7890000343322754,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-28,3.8499999046325684,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2023-12-29,3.865999937057495,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-02,3.946000099182129,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-03,3.9070000648498535,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-04,3.990999937057495,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-05,4.041999816894531,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-08,4.001999855041504,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-09,4.019000053405762,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-10,4.03000020980835,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-11,3.9769999980926514,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-12,3.950000047683716,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-16,4.065999984741211,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-17,4.105999946594238,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-18,4.144000053405762,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-19,4.145999908447266,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-22,4.093999862670898,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-23,4.142000198364258,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-24,4.177999973297119,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-25,4.131999969482422,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-26,4.159999847412109,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-29,4.091000080108643,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-30,4.059000015258789,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-01-31,3.9670000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-01,3.86299991607666,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-02,4.0329999923706055,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-05,4.164000034332275,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-06,4.090000152587891,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-07,4.110000133514404,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-08,4.170000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-09,4.186999797821045,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-12,4.171999931335449,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-13,4.315999984741211,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-14,4.267000198364258,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-15,4.239999771118164,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-16,4.295000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-20,4.275000095367432,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-21,4.324999809265137,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-22,4.327000141143799,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-23,4.260000228881836,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-26,4.298999786376953,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-27,4.315000057220459,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-28,4.27400016784668,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-02-29,4.251999855041504,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-01,4.179999828338623,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-04,4.218999862670898,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-05,4.13700008392334,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-06,4.104000091552734,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-07,4.0920000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-08,4.089000225067139,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-11,4.104000091552734,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-12,4.15500020980835,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-13,4.191999912261963,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-14,4.297999858856201,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-15,4.303999900817871,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-18,4.340000152587891,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-19,4.296999931335449,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-20,4.2729997634887695,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-21,4.270999908447266,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-22,4.2179999351501465,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-25,4.252999782562256,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-26,4.234000205993652,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-27,4.196000099182129,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-03-28,4.205999851226807,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-01,4.328999996185303,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-02,4.364999771118164,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-03,4.355000019073486,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-04,4.309000015258789,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-05,4.377999782562256,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-08,4.423999786376953,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-09,4.366000175476074,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-10,4.559999942779541,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-11,4.576000213623047,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-12,4.499000072479248,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-15,4.627999782562256,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-16,4.658999919891357,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-17,4.585000038146973,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-18,4.646999835968018,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-19,4.614999771118164,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-22,4.623000144958496,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-23,4.5980000495910645,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-24,4.6519999504089355,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-25,4.705999851226807,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-26,4.669000148773193,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-29,4.613999843597412,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-04-30,4.685999870300293,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-01,4.59499979019165,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-02,4.571000099182129,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-03,4.5,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-06,4.488999843597412,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-07,4.4629998207092285,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-08,4.492000102996826,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-09,4.448999881744385,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-10,4.504000186920166,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-13,4.480999946594238,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-14,4.445000171661377,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-15,4.355999946594238,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-16,4.376999855041504,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-17,4.420000076293945,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
2024-05-20,4.436999797821045,UST 10Y Yield,rates,pct,ust_10y,2024-05-20
