date,value,label,category,unit,key,as_of_date
2025-03-10,4.539000034332275,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-11,4.603000164031982,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-12,4.632999897003174,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-13,4.5970001220703125,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-14,4.614999771118164,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-17,4.598999977111816,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-18,4.578999996185303,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-19,4.567999839782715,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-20,4.557000160217285,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-21,4.5960001945495605,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-24,4.65500020980835,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-25,4.656000137329102,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-26,4.683000087738037,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-27,4.728000164031982,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-28,4.632999897003174,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-03-31,4.61299991607666,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-01,4.515999794006348,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-02,4.552999973297119,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-03,4.485000133514404,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-04,4.388000011444092,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-07,4.5929999351501465,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-08,4.715000152587891,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-09,4.793000221252441,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-10,4.848999977111816,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-11,4.876999855041504,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-14,4.797999858856201,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-15,4.776000022888184,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-16,4.747000217437744,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-17,4.809000015258789,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-21,4.910999774932861,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-22,4.879000186920166,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-23,4.833000183105469,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-24,4.764999866485596,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-25,4.73799991607666,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-28,4.693999767303467,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-29,4.6479997634887695,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-04-30,4.681000232696533,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-01,4.736999988555908,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-02,4.795000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-05,4.829999923706055,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-06,4.813000202178955,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-07,4.7729997634887695,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-08,4.835999965667725,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-09,4.833000183105469,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-12,4.888000011444092,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-13,4.942999839782715,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-14,4.9670000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-15,4.918000221252441,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-16,4.89900016784668,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-19,4.940000057220459,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-20,4.9670000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-21,5.090000152587891,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-22,5.065000057220459,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-23,5.031000137329102,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-27,4.940000057220459,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-28,4.974999904632568,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-29,4.922999858856201,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-05-30,4.928999900817871,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-02,4.994999885559082,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-03,4.982999801635742,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-04,4.88700008392334,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-05,4.883999824523926,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-06,4.9629998207092285,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-09,4.953999996185303,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-10,4.940000057220459,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-11,4.9079999923706055,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-12,4.8420000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-13,4.914999961853027,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-16,4.953999996185303,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-17,4.89300012588501,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-18,4.894999980926514,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-20,4.888999938964844,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-23,4.85699987411499,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-24,4.828999996185303,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-25,4.8420000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-26,4.815999984741211,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-27,4.84499979019165,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-06-30,4.7789998054504395,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-01,4.7789998054504395,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-02,4.822999954223633,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-03,4.861999988555908,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-07,4.931000232696533,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-08,4.943999767303467,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-09,4.875999927520752,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-10,4.861000061035156,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-11,4.956999778747559,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-14,4.9730000495910645,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-15,5.01800012588501,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-16,5.013999938964844,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-17,5.013999938964844,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-18,5.000999927520752,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-21,4.936999797821045,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-22,4.9019999504089355,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-23,4.948999881744385,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-24,4.948999881744385,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-25,4.928999900817871,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-28,4.964000225067139,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-29,4.870999813079834,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-30,4.910999774932861,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-07-31,4.886000156402588,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-01,4.807000160217285,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-04,4.796999931335449,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-05,4.769000053405762,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-06,4.810999870300293,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-07,4.815999984741211,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-08,4.855000019073486,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-11,4.841000080108643,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-12,4.885000228881836,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-13,4.828000068664551,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-14,4.882999897003174,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-15,4.926000118255615,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-18,4.941999912261963,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-19,4.9019999504089355,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-20,4.9039998054504395,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-21,4.923999786376953,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-22,4.883999824523926,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-25,4.888000011444092,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-26,4.908999919891357,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-27,4.913000106811523,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-28,4.874000072479248,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-08-29,4.916999816894531,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-02,4.9710001945495605,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-03,4.892000198364258,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-04,4.874000072479248,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-05,4.775000095367432,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-08,4.689000129699707,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-09,4.7179999351501465,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-10,4.677999973297119,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-11,4.651000022888184,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-12,4.678999900817871,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-15,4.656000137329102,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-16,4.645999908447266,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-17,4.675000190734863,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-18,4.71999979019165,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-19,4.75600004196167,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-22,4.761000156402588,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-23,4.73799991607666,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-24,4.757999897003174,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-25,4.751999855041504,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-26,4.765999794006348,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-29,4.703999996185303,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-09-30,4.73199987411499,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-01,4.715000152587891,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-02,4.695000171661377,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-03,4.714000225067139,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-06,4.757999897003174,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-07,4.72599983215332,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-08,4.723999977111816,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-09,4.732999801635742,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-10,4.633999824523926,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-13,4.63100004196167,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-14,4.623000144958496,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-15,4.638999938964844,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-16,4.583000183105469,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-17,4.603000164031982,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-20,4.576000213623047,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-21,4.547999858856201,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-22,4.539000034332275,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-23,4.572999954223633,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-24,4.585000038146973,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-27,4.570000171661377,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-28,4.546999931335449,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-29,4.599999904632568,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-30,4.646999835968018,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-10-31,4.670000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-03,4.689000129699707,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-04,4.670000076293945,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-05,4.736000061035156,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-06,4.688000202178955,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-07,4.699999809265137,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-10,4.702000141143799,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-11,4.710000038146973,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-12,4.660999774932861,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-13,4.702000141143799,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-14,4.747000217437744,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-17,4.736000061035156,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-18,4.743000030517578,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-19,4.751999855041504,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-20,4.73199987411499,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-21,4.715000152587891,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-24,4.677999973297119,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-25,4.6579999923706055,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-26,4.644000053405762,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-11-28,4.664999961853027,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-01,4.74399995803833,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-02,4.741000175476074,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-03,4.724999904632568,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-04,4.764999866485596,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-05,4.791999816894531,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-08,4.815999984741211,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-09,4.809000015258789,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-10,4.796999931335449,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-11,4.789999961853027,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-12,4.857999801635742,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-15,4.85099983215332,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-16,4.823999881744385,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-17,4.828000068664551,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
2025-12-18,4.798999786376953,UST 30Y Yield,rates,pct,ust_30y,2025-12-18
